City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
289,Raga,SS,2021-01-20 21:08:54,8.4596,25.678,65.25,25,0,5.53
290,Tondano,ID,2021-01-20 21:08:54,1.3038,124.9112,77.0,94,40,1.14
291,Moron,AR,2021-01-20 21:08:54,-34.6534,-58.6198,89.01,25,0,8.01
292,Qaqortoq,GL,2021-01-20 21:08:54,60.7167,-46.0333,37.4,28,56,23.02
293,Popondetta,PG,2021-01-20 21:08:54,-8.7537,148.2534,78.8,81,100,1.72
294,Gravdal,NO,2021-01-20 21:08:54,68.1214,13.5031,28.4,64,75,8.05
295,Fort Nelson,CA,2021-01-20 21:08:54,58.8053,-122.7002,35.6,51,75,8.05
296,Puerto Baquerizo Moreno,EC,2021-01-20 21:08:55,-0.9,-89.6,80.6,78,75,13.8
297,Othaya,KE,2021-01-20 21:08:55,-0.5652,36.9609,57.99,81,100,11.01
298,Bethel,US,2021-01-20 21:08:55,41.3712,-73.414,32.0,51,40,11.5
299,Najran,SA,2021-01-20 21:08:55,17.4924,44.1277,62.6,22,0,4.61
300,Yantai,CN,2021-01-20 21:08:02,37.5333,121.4,38.12,90,100,4.25
301,Jacareacanga,BR,2021-01-20 21:08:55,-6.2222,-57.7528,74.62,96,99,1.74
302,Znamenskoye,RU,2021-01-20 21:08:56,57.1281,73.8282,-4.58,91,100,10.2
303,Vestby,NO,2021-01-20 21:08:56,59.6024,10.7467,34.0,98,100,3.0
304,Henties Bay,NA,2021-01-20 21:08:56,-22.116,14.2845,69.01,84,48,3.0
305,Ipameri,BR,2021-01-20 21:08:56,-17.7219,-48.1597,77.61,67,97,5.46
306,Manokwari,ID,2021-01-20 21:08:56,-0.8667,134.0833,78.1,69,98,3.0
307,Ahipara,NZ,2021-01-20 21:08:56,-35.1667,173.1667,63.34,58,24,12.35
308,Santa Maria,BR,2021-01-20 21:08:57,-29.6842,-53.8069,82.4,61,20,17.27
309,Pisco,PE,2021-01-20 21:08:57,-13.7,-76.2167,77.0,65,0,25.32
310,Worland,US,2021-01-20 21:08:57,44.0169,-107.9554,41.0,28,1,3.44
311,Sambava,MG,2021-01-20 21:08:57,-14.2667,50.1667,77.4,84,100,7.45
312,Barranca,PE,2021-01-20 21:08:57,-10.75,-77.7667,73.87,74,94,9.13
313,Guadalupe Y Calvo,MX,2021-01-20 21:08:57,26.1,-106.9667,46.04,100,100,2.59
314,Half Moon Bay,US,2021-01-20 21:08:58,37.4636,-122.4286,66.2,19,1,9.22
315,Abu Dhabi,AE,2021-01-20 21:05:49,24.4667,54.3667,64.4,88,0,1.14
316,Anbu,CN,2021-01-20 21:08:58,23.449,116.6809,62.6,77,98,4.47
317,Hamilton,US,2021-01-20 21:08:58,39.1834,-84.5333,37.99,41,1,10.36
318,Imbituba,BR,2021-01-20 21:07:33,-28.24,-48.6703,69.8,94,75,11.5
319,Vanimo,PG,2021-01-20 21:08:58,-2.6741,141.3028,76.68,84,100,1.52
320,Banda Aceh,ID,2021-01-20 21:08:58,5.5577,95.3222,76.39,85,89,9.86
321,Lagoa,PT,2021-01-20 21:08:59,39.05,-27.9833,61.25,90,0,21.14
322,Port Lincoln,AU,2021-01-20 21:08:59,-34.7333,135.8667,67.59,60,0,6.46
323,Celestun,MX,2021-01-20 21:08:59,20.8667,-90.4,77.68,73,46,17.45
324,Boende,CD,2021-01-20 21:08:59,-0.2167,20.8667,72.95,93,99,2.75
325,College,US,2021-01-20 21:08:59,64.8569,-147.8028,6.8,78,75,2.35
326,Vila Franca Do Campo,PT,2021-01-20 21:08:59,37.7167,-25.4333,63.0,94,75,19.57
327,Ocean City,US,2021-01-20 21:09:00,39.2776,-74.5746,39.99,45,20,18.41
328,Veraval,IN,2021-01-20 21:09:00,20.9,70.3667,67.51,46,0,11.34
329,Bangassou,CF,2021-01-20 21:09:00,4.7413,22.8184,69.6,32,15,0.96
330,Hare Bay,CA,2021-01-20 21:09:00,48.8499,-54.0148,23.0,68,68,12.66
331,Tandil,AR,2021-01-20 21:09:00,-37.3217,-59.1332,93.0,24,0,5.99
332,Innisfail,AU,2021-01-20 21:08:07,-17.5333,146.0333,77.97,88,100,4.72
333,Lufilufi,WS,2021-01-20 21:09:01,-13.8745,-171.5986,87.8,79,20,11.5
334,San Policarpo,PH,2021-01-20 21:09:01,12.1791,125.5072,80.94,85,96,7.56
335,Porbandar,IN,2021-01-20 21:09:01,21.6422,69.6093,64.29,53,0,6.44
336,Kandrian,PG,2021-01-20 21:09:01,-6.2167,149.55,78.94,84,100,9.26
337,Koslan,RU,2021-01-20 21:09:01,63.4564,48.8989,-2.69,92,100,4.76
338,Platanos,GR,2021-01-20 21:09:02,37.6667,21.6167,46.4,81,75,3.44
339,Mumford,GH,2021-01-20 21:09:02,5.2618,-0.759,79.74,86,21,8.97
340,Chapais,CA,2021-01-20 21:09:02,49.7834,-74.8492,1.4,71,1,4.61
341,Nuevo Progreso,MX,2021-01-20 21:09:02,23.1667,-97.95,71.01,75,100,1.99
342,Valsad,IN,2021-01-20 21:09:02,20.6333,72.9333,67.06,42,0,4.05
343,Necochea,AR,2021-01-20 21:09:02,-38.5473,-58.7368,91.99,39,0,13.53
344,Eyl,SO,2021-01-20 21:09:02,7.9803,49.8164,75.67,78,96,17.58
345,Bowen,AU,2021-01-20 21:09:02,-20.0167,148.2333,73.4,88,40,10.36
346,Samarai,PG,2021-01-20 21:09:03,-10.6167,150.6667,83.59,77,100,11.21
347,Clyde River,CA,2021-01-20 21:09:03,70.4692,-68.5914,6.8,92,75,5.75
348,Karratha,AU,2021-01-20 21:09:03,-20.7377,116.8463,88.11,43,58,1.99
349,Cabedelo,BR,2021-01-20 21:09:03,-6.9811,-34.8339,80.6,78,75,12.66
350,Port Hawkesbury,CA,2021-01-20 21:09:03,45.6169,-61.3485,23.0,50,1,11.5
351,Nome,US,2021-01-20 21:07:01,64.5011,-165.4064,8.6,66,40,16.11
352,Boa Vista,BR,2021-01-20 21:09:03,2.8197,-60.6733,87.8,42,75,10.36
353,Amudat,UG,2021-01-20 21:09:04,1.95,34.95,69.44,49,93,3.2
354,Ilyich,KZ,2021-01-20 21:09:04,40.8464,68.5067,44.53,67,0,7.49
355,Husavik,IS,2021-01-20 21:09:04,66.0449,-17.3389,30.2,100,90,9.22
356,Ankazoabo,MG,2021-01-20 21:05:23,-22.2833,44.5167,79.93,69,99,3.09
357,Cherskiy,RU,2021-01-20 21:09:04,68.75,161.3,-44.05,77,53,5.23
358,Nanakuli,US,2021-01-20 21:09:04,21.3906,-158.1547,80.6,57,40,6.91
359,Anadyr,RU,2021-01-20 21:09:05,64.75,177.4833,1.4,85,75,2.24
360,Aklavik,CA,2021-01-20 21:09:05,68.2191,-135.0107,1.4,85,90,3.44
361,Price,US,2021-01-20 21:09:05,39.5994,-110.8107,37.4,56,1,5.75
362,Haines Junction,CA,2021-01-20 21:09:05,60.7522,-137.5108,5.0,85,96,1.14
363,Shache,CN,2021-01-20 21:09:05,38.4167,77.2406,26.47,78,1,4.25
364,Mackay,AU,2021-01-20 21:09:05,-21.15,149.2,78.8,73,40,17.27
365,Kawalu,ID,2021-01-20 21:09:06,-7.3817,108.2082,73.29,88,100,2.51
366,Dongsheng,CN,2021-01-20 21:09:06,39.8161,109.9776,19.2,72,0,7.92
367,Masvingo,ZW,2021-01-20 21:09:06,-20.0637,30.8277,67.91,94,96,7.45
368,Russell,US,2021-01-20 21:09:06,32.3502,-85.1999,62.6,25,1,6.91
369,Misratah,LY,2021-01-20 21:07:14,32.3754,15.0925,56.57,50,10,13.33
370,Vostok,RU,2021-01-20 21:09:06,46.4856,135.8833,9.57,96,100,6.49
371,Saint-Georges,GD,2021-01-20 21:09:06,12.0564,-61.7485,82.4,69,20,17.27
372,Lavrentiya,RU,2021-01-20 21:09:07,65.5833,-171.0,-12.64,84,5,11.43
373,Mar Del Plata,AR,2021-01-20 21:05:25,-38.0023,-57.5575,77.0,78,20,16.11
374,Tuy Hoa,VN,2021-01-20 21:09:07,13.0833,109.3,69.33,87,90,5.75
375,Sistranda,NO,2021-01-20 21:09:07,63.7256,8.834,33.8,64,75,28.77
376,Kualakapuas,ID,2021-01-20 21:09:07,-3.0091,114.3876,78.8,94,75,2.3
377,Watertown,US,2021-01-20 21:09:07,42.3709,-71.1828,37.0,44,75,11.5
378,Pontianak,ID,2021-01-20 21:09:07,-0.0333,109.3333,75.2,94,75,3.44
379,Barber,CW,2021-01-20 21:09:08,12.2833,-69.0667,82.4,65,40,12.66
380,Xuddur,SO,2021-01-20 21:09:08,4.1213,43.8894,77.13,64,100,15.99
381,Ilinskiy,RU,2021-01-20 21:09:08,55.619,38.1182,14.0,85,0,6.71
382,Tarnos,FR,2021-01-20 21:09:08,43.5417,-1.4628,57.0,58,0,12.66
383,Aubenas,FR,2021-01-20 21:09:08,44.6201,4.3899,48.99,80,100,8.99
384,Vao,NC,2021-01-20 21:09:09,-22.6667,167.4833,75.4,78,100,17.18
385,Saint George,US,2021-01-20 21:08:46,37.1041,-113.5841,55.4,38,1,4.61
386,Manica,FR,2021-01-20 21:09:09,49.0,-1.1667,50.0,87,90,31.07
387,Shimoda,JP,2021-01-20 21:09:09,34.6667,138.95,46.26,71,13,7.99
388,Ornskoldsvik,SE,2021-01-20 21:09:09,63.2909,18.7153,21.2,100,90,10.36
389,Kaitangata,NZ,2021-01-20 21:09:09,-46.2817,169.8464,55.0,73,93,10.0
390,Novobirilyussy,RU,2021-01-20 21:09:09,56.9514,90.6661,-25.74,84,0,2.93
391,Piritiba,BR,2021-01-20 21:09:10,-11.7303,-40.5553,77.04,60,30,5.48
392,Roma,US,2021-01-20 21:09:10,43.2128,-75.4557,23.0,63,90,14.97
393,Arlit,NE,2021-01-20 21:09:10,18.7369,7.3853,64.51,25,3,6.44
394,Bullhead City,US,2021-01-20 21:09:10,35.1478,-114.5683,66.0,39,90,13.8
395,Udachnyy,RU,2021-01-20 21:09:10,66.4167,112.4,-57.93,49,55,2.39
396,Burgos,ES,2021-01-20 21:09:11,42.3394,-3.7079,44.6,93,75,19.57
397,Rio Grande,BR,2021-01-20 21:09:11,-32.035,-52.0986,80.6,61,40,18.41
398,Phan Thiet,VN,2021-01-20 21:09:11,10.9333,108.1,72.54,80,93,0.96
399,Havelock,US,2021-01-20 21:09:11,34.8791,-76.9013,57.2,33,1,16.11
400,Umm Lajj,SA,2021-01-20 21:09:11,25.0213,37.2685,66.11,38,0,19.75
401,Poum,NC,2021-01-20 21:09:12,-20.2333,164.0167,79.23,80,88,17.67
402,Bartica,GY,2021-01-20 21:09:12,6.4,-58.6167,84.2,61,40,13.8
403,East London,ZA,2021-01-20 21:09:12,-33.0153,27.9116,70.84,76,98,12.37
404,Marienburg,PL,2021-01-20 21:09:12,54.0359,19.0266,37.99,86,100,7.0
405,Sabzevar,IR,2021-01-20 21:09:12,36.2126,57.6819,47.28,49,100,5.06
406,Atar,MR,2021-01-20 21:09:12,20.5169,-13.0499,67.41,21,99,11.36
407,Upernavik,GL,2021-01-20 21:09:12,72.7868,-56.1549,31.01,96,100,8.16
408,Sompeta,IN,2021-01-20 21:09:12,18.9333,84.6,71.69,61,3,6.78
409,Tura,IN,2021-01-20 21:09:13,25.5198,90.2201,55.65,94,0,2.19
410,Aasiaat,GL,2021-01-20 21:09:13,68.7098,-52.8699,22.3,86,100,3.98
411,Inhambane,MZ,2021-01-20 21:09:13,-23.865,35.3833,78.39,86,78,11.27
412,Saint Anthony,US,2021-01-20 21:09:13,45.0205,-93.218,37.99,60,1,12.66
413,Takoradi,GH,2021-01-20 21:09:13,4.8845,-1.7554,79.7,84,28,8.25
414,Baykit,RU,2021-01-20 21:09:13,61.67,96.37,-23.8,81,100,1.97
415,Padang,ID,2021-01-20 21:09:14,-0.9492,100.3543,71.6,94,75,2.3
416,Douglas,US,2021-01-20 21:08:38,41.3,-96.167,51.8,37,1,10.36
417,Ambovombe,MG,2021-01-20 21:09:14,-25.1667,46.0833,76.69,89,0,10.69
418,Gusau,NG,2021-01-20 21:09:14,12.1628,6.6614,68.83,23,0,11.41
419,Nanzhang,CN,2021-01-20 21:09:14,31.7765,111.8386,43.32,63,51,2.51
420,Neiafu,TO,2021-01-20 21:09:14,-18.65,-173.9833,84.2,74,40,6.91
421,Berezovyy,RU,2021-01-20 21:09:14,51.6667,135.7,-7.8,88,100,2.89
422,Santa Marta,CO,2021-01-20 21:08:06,11.2408,-74.199,86.0,63,16,18.01
423,Bubaque,GW,2021-01-20 21:09:15,11.2833,-15.8333,78.33,74,70,12.19
424,Niamey,NE,2021-01-20 21:09:15,13.5137,2.1098,78.8,12,0,4.61
425,Kaduqli,SD,2021-01-20 21:09:15,11.0167,29.7167,69.71,21,0,14.9
426,Alta Floresta,BR,2021-01-20 21:09:15,-9.8756,-56.0861,78.13,93,97,1.19
427,Xichang,CN,2021-01-20 21:09:15,27.8964,102.2634,50.0,48,100,5.03
428,Mount Isa,AU,2021-01-20 21:09:15,-20.7333,139.5,82.4,57,69,3.44
429,Buraydah,SA,2021-01-20 21:09:15,26.326,43.975,55.4,54,0,10.36
430,Port Blair,IN,2021-01-20 21:09:16,11.6667,92.75,76.68,65,96,6.51
431,Pochutla,MX,2021-01-20 21:09:16,15.7432,-96.4661,90.0,40,1,8.05
432,Olafsvik,IS,2021-01-20 21:09:16,64.8945,-23.7142,26.58,92,79,34.56
433,Nelson Bay,AU,2021-01-20 21:09:16,-32.7167,152.15,64.99,94,20,3.96
434,Milkovo,RU,2021-01-20 21:09:16,54.7167,158.6167,-0.8,92,99,0.72
435,Kelso,US,2021-01-20 21:09:16,46.1468,-122.9084,42.8,70,90,8.05
436,Port Shepstone,ZA,2021-01-20 21:09:17,-30.7414,30.455,71.96,76,100,5.39
437,Herat,AF,2021-01-20 21:09:17,34.5,62.0,49.53,42,100,8.66
438,Carai,BR,2021-01-20 21:09:17,-17.1889,-41.6947,71.02,73,14,7.09
439,Marawi,PH,2021-01-20 21:09:17,7.9986,124.2928,73.99,95,100,1.99
440,Rantepao,ID,2021-01-20 21:09:17,-2.9701,119.8978,67.46,88,100,2.35
441,Limulunga,ZM,2021-01-20 21:09:17,-15.0969,23.1376,68.05,92,100,2.86
442,Kirovo-Chepetsk,RU,2021-01-20 21:09:17,58.5539,50.0399,0.21,94,95,5.53
443,Bedele,ET,2021-01-20 21:09:18,8.456,36.353,59.86,63,95,4.03
444,Paracuru,BR,2021-01-20 21:07:55,-3.41,-39.0306,80.01,79,100,15.99
445,Aitape,PG,2021-01-20 21:09:18,-3.1374,142.3475,78.08,80,100,2.91
446,Mandalgovi,MN,2021-01-20 21:08:09,45.7625,106.2708,14.34,82,80,8.84
447,Airai,TL,2021-01-20 21:09:18,-8.9266,125.4092,61.2,100,83,2.82
448,Mersing,MY,2021-01-20 21:06:21,2.4312,103.8405,77.0,83,100,8.05
449,Homa Bay,KE,2021-01-20 21:09:18,-0.5273,34.4571,69.69,75,51,5.88
450,Ossora,RU,2021-01-20 21:09:19,59.2353,163.0719,-7.94,89,100,8.08
451,Chippewa Falls,US,2021-01-20 21:09:19,44.9369,-91.3929,33.01,64,1,14.97
452,Mega,ET,2021-01-20 21:09:19,4.05,38.3,65.39,38,58,21.79
453,Colares,PT,2021-01-20 21:09:19,38.7992,-9.4469,57.99,94,43,21.14
454,Camacha,PT,2021-01-20 21:09:19,33.0833,-16.3333,62.6,88,40,11.5
455,Akureyri,IS,2021-01-20 21:09:20,65.6835,-18.0878,30.2,100,90,9.22
456,Marsaxlokk,MT,2021-01-20 21:09:20,35.8419,14.5431,57.0,67,40,9.22
457,Olinda,BR,2021-01-20 21:09:20,-8.0089,-34.8553,78.8,73,75,8.05
458,Dniprovka,UA,2021-01-20 21:09:20,47.4295,34.618,10.26,92,0,7.61
459,Auki,SB,2021-01-20 21:09:20,-8.7676,160.7034,80.64,77,97,4.76
460,Isiolo,KE,2021-01-20 21:09:20,0.3546,37.5822,68.07,60,100,5.64
461,Flinders,AU,2021-01-20 21:09:20,-34.5833,150.8552,62.01,84,14,1.01
462,Den Helder,NL,2021-01-20 21:09:21,52.9599,4.7593,51.01,76,90,28.77
463,Mahibadhoo,MV,2021-01-20 21:09:21,3.7833,72.9667,81.72,70,1,9.33
464,Thanh Hoa,VN,2021-01-20 21:09:21,19.8,105.7667,63.43,87,100,1.25
465,Saldanha,ZA,2021-01-20 21:09:21,-33.0117,17.9442,66.2,68,0,8.05
466,Penzance,GB,2021-01-20 21:09:21,50.1186,-5.5371,41.0,93,40,18.41
467,Avera,US,2021-01-20 21:09:21,33.194,-82.5271,62.6,23,1,10.36
468,Excelsior Springs,US,2021-01-20 21:09:22,39.3392,-94.2261,53.01,28,1,10.36
469,Deputatskiy,RU,2021-01-20 21:09:22,69.3,139.9,-31.85,85,98,0.63
470,Saint-Pierre,RE,2021-01-20 21:09:22,-21.3393,55.4781,82.4,74,90,3.44
471,Gizo,SB,2021-01-20 21:09:22,-8.103,156.8419,82.9,73,96,11.16
472,Andenes,NO,2021-01-20 21:09:22,69.3143,16.1194,25.0,74,75,21.85
473,Cartagena Del Chaira,CO,2021-01-20 21:06:29,1.3349,-74.8429,85.17,54,98,3.4
474,Kronach,DE,2021-01-20 21:09:22,50.2396,11.3331,35.01,84,100,4.92
475,Beyneu,KZ,2021-01-20 21:09:23,45.3167,55.2,24.39,85,100,4.9
476,Tabas,IR,2021-01-20 21:09:23,33.5959,56.9244,48.2,25,100,4.61
477,Robat Karim,IR,2021-01-20 21:09:23,35.4846,51.0829,44.6,60,75,6.91
478,Nadym,RU,2021-01-20 21:09:23,65.5333,72.5167,-18.85,87,100,12.35
479,Lorengau,PG,2021-01-20 21:09:23,-2.0226,147.2712,81.97,77,100,11.59
480,Birjand,IR,2021-01-20 21:09:23,32.8663,59.2211,48.2,27,0,11.5
481,Chengde,CN,2021-01-20 21:06:21,40.9725,117.9361,19.53,86,100,3.27
482,Evensk,RU,2021-01-20 21:09:24,61.95,159.2333,-13.94,77,24,8.86
483,Sao Filipe,CV,2021-01-20 21:09:24,14.8961,-24.4956,71.69,71,86,10.09
484,Altay,CN,2021-01-20 21:05:16,47.8667,88.1167,17.51,87,100,0.49
485,Morondava,MG,2021-01-20 21:04:57,-20.2833,44.2833,83.84,76,100,3.13
486,Ambilobe,MG,2021-01-20 21:09:24,-13.2,49.05,73.99,93,99,0.2
487,Jinchang,CN,2021-01-20 21:09:24,38.4953,102.1739,25.39,56,0,5.7
488,Apache Junction,US,2021-01-20 21:09:24,33.4151,-111.5496,71.6,28,40,13.8
489,Ostrovnoy,RU,2021-01-20 21:09:25,68.0531,39.5131,12.7,92,100,11.61
490,Mabaruma,GY,2021-01-20 21:09:25,8.2,-59.7833,79.59,70,99,5.75
491,Dolores,AR,2021-01-20 21:09:25,-36.3132,-57.6792,85.19,36,0,16.37
492,Bulanash,RU,2021-01-20 21:09:25,57.2783,61.9965,1.02,92,100,10.56
493,Petropavlovsk-Kamchatskiy,RU,2021-01-20 21:05:39,53.0452,158.6483,8.6,85,90,6.71
494,Pandan,PH,2021-01-20 21:09:25,14.0453,124.1694,78.15,87,89,5.59
495,Hervey Bay,AU,2021-01-20 21:05:52,-25.2986,152.8535,69.8,83,3,5.75
496,Codrington,AU,2021-01-20 21:09:26,-38.2667,141.9667,55.87,74,98,9.22
497,Vuktyl,RU,2021-01-20 21:09:26,63.8567,57.3094,-3.15,91,100,9.55
498,Sangar,RU,2021-01-20 21:09:26,63.9242,127.4739,-35.1,82,100,5.12
499,Yeppoon,AU,2021-01-20 21:09:26,-23.1333,150.7333,77.0,65,75,5.75
500,Naivasha,KE,2021-01-20 21:09:26,-0.7167,36.4359,57.99,81,100,11.01
501,Bundaberg,AU,2021-01-20 21:09:26,-24.85,152.35,69.8,83,21,5.75
502,Zhezkazgan,KZ,2021-01-20 21:09:27,47.8043,67.7144,12.72,93,100,4.21
503,Garhi Khairo,PK,2021-01-20 21:09:27,28.0606,67.9803,59.97,33,0,3.02
504,Waupun,US,2021-01-20 21:09:27,43.6333,-88.7296,23.0,73,1,26.46
505,Caohai,CN,2021-01-20 21:09:27,26.8661,104.2841,36.63,95,100,5.64
506,Singaraja,ID,2021-01-20 21:09:27,-8.112,115.0882,79.86,68,100,2.95
507,Tecpan,GT,2021-01-20 21:09:27,14.7623,-90.9947,75.99,56,75,20.71
508,Marsabit,KE,2021-01-20 21:09:28,2.3284,37.9899,70.86,47,100,10.31
509,Kutum,SD,2021-01-20 21:09:28,14.2,24.6667,50.18,43,0,15.21
510,Pescantina,IT,2021-01-20 21:09:28,45.4837,10.8685,36.0,93,75,3.44
511,Port Hedland,AU,2021-01-20 21:09:28,-20.3167,118.5667,89.6,66,83,11.5
512,Sao Joao Da Barra,BR,2021-01-20 21:05:15,-21.6403,-41.0511,82.4,65,0,18.41
513,Pronsk,RU,2021-01-20 21:09:28,54.1048,39.6092,3.07,93,3,8.61
514,Gympie,AU,2021-01-20 21:09:28,-26.1898,152.665,66.99,97,11,6.8
515,Black River,JM,2021-01-20 21:09:29,18.0264,-77.8487,82.99,69,40,17.27
516,Mareeba,AU,2021-01-20 21:09:29,-17.0,145.4333,73.4,94,100,10.36
517,Micheweni,TZ,2021-01-20 21:09:29,-4.9667,39.8333,80.76,80,95,15.1
518,Westport,US,2021-01-20 21:09:29,41.1415,-73.3579,35.01,60,92,16.37
519,Ola,RU,2021-01-20 21:09:29,59.5833,151.2833,-10.5,76,1,6.17
520,Tiberias,IL,2021-01-20 21:09:29,32.7922,35.5312,50.0,62,0,1.01
521,Los Llanos De Aridane,ES,2021-01-20 21:06:25,28.6585,-17.9182,64.4,72,40,6.91
522,Leticia,CO,2021-01-20 21:09:30,-4.2153,-69.9406,80.6,78,75,3.44
523,Aripuana,BR,2021-01-20 21:06:48,-9.1667,-60.6333,75.34,98,98,2.13
524,Elat,IL,2021-01-20 21:09:30,29.5581,34.9482,53.6,47,20,4.61
525,Gbarnga,LR,2021-01-20 21:09:30,6.9956,-9.4722,74.91,83,5,3.49
526,Gat,IL,2021-01-20 21:09:30,31.61,34.7642,53.01,100,3,7.14
527,Mogzon,RU,2021-01-20 21:09:30,51.7435,111.9606,-6.72,90,59,5.28
528,Asuncion,PY,2021-01-20 21:05:44,-25.3007,-57.6359,87.8,58,20,10.36
529,Pevek,RU,2021-01-20 21:09:30,69.7008,170.3133,-27.9,82,73,1.07
530,Chapada Dos Guimaraes,BR,2021-01-20 21:09:31,-15.4606,-55.7497,91.4,46,40,5.75
531,Kirya,TZ,2021-01-20 21:09:31,-3.9167,37.4833,76.96,56,41,5.95
532,Kitimat,CA,2021-01-20 21:08:49,54.0524,-128.6534,36.0,87,96,3.02
533,Parrita,CR,2021-01-20 21:06:46,9.5201,-84.3225,82.4,61,20,19.57
534,Mandera,KE,2021-01-20 21:09:31,3.9366,41.867,83.68,22,100,10.63
535,Buala,SB,2021-01-20 21:09:31,-8.145,159.5921,81.68,79,100,8.1
536,Abnub,EG,2021-01-20 21:09:31,27.2696,31.1511,50.0,76,0,8.05
537,Sotuta,MX,2021-01-20 21:09:32,20.6,-89.0167,82.53,55,88,6.04
538,Jaisalmer,IN,2021-01-20 21:09:32,26.9147,70.9181,55.08,37,0,2.51
539,Xinyu,CN,2021-01-20 21:09:32,27.8043,114.9334,50.77,75,15,3.44
540,Teseney,ER,2021-01-20 21:09:32,15.11,36.6575,62.92,90,7,13.11
541,Kysyl-Syr,RU,2021-01-20 21:09:32,63.8986,122.7617,-39.64,80,100,2.77
542,Talas,TR,2021-01-20 21:09:32,38.6908,35.5538,12.2,92,0,2.3
543,Potosi,BO,2021-01-20 21:09:32,-19.5836,-65.7531,50.52,67,79,7.58
544,Maumere,ID,2021-01-20 21:09:33,-8.6199,122.2111,79.95,79,100,3.2
545,Soverato,IT,2021-01-20 21:09:33,38.685,16.5499,42.01,87,0,6.91
546,Raahe,FI,2021-01-20 21:09:33,64.6833,24.4833,17.6,86,90,12.66
547,Atambua,ID,2021-01-20 21:09:33,-9.1061,124.8925,74.17,91,88,1.74
548,Karasjok,NO,2021-01-20 21:09:33,69.4719,25.5112,-9.4,84,0,1.14
549,Solnechnyy,RU,2021-01-20 21:09:33,50.7214,136.6319,-3.14,90,100,3.09
550,Kiama,AU,2021-01-20 21:08:36,-34.6833,150.8667,62.01,90,20,4.7
551,Dubrovka,RU,2021-01-20 21:09:34,53.6907,33.5071,2.26,93,48,9.4
552,Killarney,IE,2021-01-20 21:09:34,52.05,-9.5167,39.11,82,14,8.1
553,Karabuk,TR,2021-01-20 21:09:34,41.2049,32.6277,25.66,89,69,3.22
554,Vwawa,TZ,2021-01-20 21:09:34,-9.1167,32.9333,62.4,96,100,2.06
555,Margate,GB,2021-01-20 21:06:17,51.3813,1.3862,48.99,74,99,7.0
556,Qafqafa,JO,2021-01-20 21:09:34,32.3483,35.9395,41.0,81,40,6.91
557,Cooma,AU,2021-01-20 21:09:34,-36.2333,149.1333,48.2,93,10,8.05
558,Kotma,IN,2021-01-20 21:09:35,23.2,81.9667,54.27,49,0,5.5
559,Alice Springs,AU,2021-01-20 21:09:35,-23.7,133.8833,77.0,37,40,4.61
560,Adrar,MR,2021-01-20 21:09:35,20.5022,-10.0711,67.62,21,100,11.79
561,Pueblo Nuevo,MX,2021-01-20 21:09:35,23.3833,-105.3833,64.51,49,100,5.66
562,Livingstonia,MW,2021-01-20 21:09:35,-10.606,34.1063,65.98,88,100,4.99
563,Jian,CN,2021-01-20 21:09:35,27.1172,114.9793,52.29,70,0,2.39
564,Ixtapa,MX,2021-01-20 21:08:00,20.7,-105.2,75.2,78,90,4.61
565,Pushkino,RU,2021-01-20 21:09:36,56.0172,37.8667,10.4,85,0,8.95
566,Bengkulu,ID,2021-01-20 21:09:36,-3.8004,102.2655,76.93,81,100,5.75
567,Senftenberg,DE,2021-01-20 21:09:36,51.5167,14.0167,41.0,72,89,1.99
568,Cosautlan,MX,2021-01-20 21:09:36,19.3333,-96.9833,66.2,80,96,2.57
569,San Pedro,PH,2021-01-20 21:09:36,14.35,121.0167,77.0,94,90,1.14
570,Dauriya,RU,2021-01-20 21:09:36,49.9333,116.8667,2.28,91,100,4.92
571,Honningsvag,NO,2021-01-20 21:09:37,70.9821,25.9704,23.0,58,40,16.11
572,San Patricio,US,2021-01-20 21:09:37,28.017,-97.5169,68.0,88,90,6.91
573,Zhigalovo,RU,2021-01-20 21:09:37,54.8097,105.1578,-23.89,82,66,2.37
574,Sao Felix Do Xingu,BR,2021-01-20 21:09:37,-6.6447,-51.995,72.57,93,100,2.39
575,Banamba,ML,2021-01-20 21:09:37,13.55,-7.45,75.87,18,0,8.97
576,Tubmanburg,LR,2021-01-20 21:09:37,6.8708,-10.8172,74.89,92,54,2.06
577,Dongli,CN,2021-01-20 21:09:37,23.5656,116.8194,62.6,77,54,4.47
578,Kasongo-Lunda,CD,2021-01-20 21:09:38,-6.4667,16.8167,72.57,78,34,1.16
579,Acarau,BR,2021-01-20 21:06:31,-2.8856,-40.12,80.83,75,100,15.93
